"","company","recruit","period","link_head","link_body","link_head2","link_body2","type"
"1194","(주)한국파마","안전관리 약사 모집","~11-06","위치","경북 안동시 북문동","경력","무관","PLUS"
"1195","(주)한국파마","안전관리 약사 모집","~11-06","홈페이지","-","인원","1 명","PLUS"
"1196","(주)한국파마","안전관리 약사 모집","~11-06","우대","-","우대","-","PLUS"
"1197","(주)한국파마","안전관리 약사 모집","~11-06","고용형태","기타","-","-","PLUS"
"1198","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 근무약사","NORM"
"1199","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","학력","대졸(4년제)","담당업무","복약지도","NORM"
"1200","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","급여조건","당사규정에 따름","학력","대졸(4년제)","NORM"
"1201","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","근무지역","경기 김포시 풍무동","성별","무관","NORM"
"1202","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1203","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","위치","경기 김포시 풍무동","경력","경력   1년 이상","NORM"
"1204","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1205","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1206","약국","하루 10시간, 격주토 9시간 근무 - 실수령액 600","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"1207","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 종업원","NORM"
"1208","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","학력","학력무관","담당업무","조제보조","NORM"
"1209","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"1210","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","근무지역","충남 아산시 배방읍","성별","무관","NORM"
"1211","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1212","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","위치","충남 아산시 배방읍","경력","경력   1년 이상","NORM"
"1213","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1214","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1215","드림약국","조제보조 직원분 모십니다.(토 일 파트타임도 구합니다)","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"1216","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","경력","무관","모집부분","약국 > 시간제약사","NORM"
"1217","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","학력","대졸(4년제)","담당업무","조제 및 복약 지도","NORM"
"1218","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","급여조건","추후협의","학력","대졸(4년제)","NORM"
"1219","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","근무지역","부산 남구 용호동","성별","무관","NORM"
"1220","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1221","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","위치","부산 남구 용호동","경력","무관","NORM"
"1222","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1223","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1224","성모메디칼약국","시간제약사님(오전근무) 초빙합니다.","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"1225","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","경력","무관","모집부분","약국 > 근무약사","NORM"
"1226","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","학력","학력무관","담당업무","조제 및 복약","NORM"
"1227","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"1228","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","근무지역","","성별","무관","NORM"
"1229","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1230","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","위치","","경력","무관","NORM"
"1231","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1232","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1233","미소약국","■미소약국에서 근무약사님 모십니다","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"1234","약국","11/23토9~3시약사님","마감일 : 채용시까지","경력","무관","모집부분","약국 > 기타","NORM"
"1235","약국","11/23토9~3시약사님","마감일 : 채용시까지","학력","학력무관","담당업무","11/23토9~3시약사님","NORM"
"1236","약국","11/23토9~3시약사님","마감일 : 채용시까지","급여조건","면접시 협의","학력","학력무관","NORM"
"1237","약국","11/23토9~3시약사님","마감일 : 채용시까지","근무지역","부산 부산진구 개금동","성별","무관","NORM"
"1238","약국","11/23토9~3시약사님","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1239","약국","11/23토9~3시약사님","마감일 : 채용시까지","위치","부산 부산진구 개금동","경력","무관","NORM"
"1240","약국","11/23토9~3시약사님","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1241","약국","11/23토9~3시약사님","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1242","약국","11/23토9~3시약사님","마감일 : 채용시까지","고용형태","프리랜서","-","-","NORM"
"1243","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 시간제약사","NORM"
"1244","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","학력","대졸(4년제)","담당업무","주2일 근무   혹은 4일오전근무약사님구함","NORM"
"1245","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","급여조건","면접시 협의","학력","대졸(4년제)","NORM"
"1246","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","근무지역","광주 북구 두암동","성별","무관","NORM"
"1247","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1248","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","위치","광주 북구 두암동","경력","경력   1년 이상","NORM"
"1249","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1250","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1251","천수약국","주2일 근무   혹은 4일오전근무약사님구함","마감일 : 채용시까지","고용형태","프리랜서","-","-","NORM"
"1252","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 시간제약사","NORM"
"1253","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","학력","대졸(4년제)","담당업무","문전약국 조제 및 투약","NORM"
"1254","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","급여조건","면접시 협의","학력","대졸(4년제)","NORM"
"1255","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","근무지역","서울 강동구 명일동","성별","무관","NORM"
"1256","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1257","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","위치","서울 강동구 명일동","경력","경력   1년 이상","NORM"
"1258","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1259","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1260","경희일번약국","강동경희대병원 앞 문전약국 약사모집","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"1261","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","경력","경력   1년 이상","모집부분","약국 > 전산원","NORM"
"1262","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","학력","학력무관","담당업무","토일요일 9~2시 전산원","NORM"
"1263","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","급여조건","당사규정에 따름","학력","학력무관","NORM"
"1264","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","근무지역","서울 영등포구 영등포동7가","성별","무관","NORM"
"1265","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","업종","약국","나이","무관","NORM"
"1266","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","위치","서울 영등포구 영등포동7가","경력","경력   1년 이상","NORM"
"1267","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","홈페이지","-","인원","1 명","NORM"
"1268","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","우대","-","우대","-","NORM"
"1269","영등포약국","토일요일 9~2시 전산원","마감일 : 채용시까지","고용형태","정규직","-","-","NORM"
"1270","중파약국","오후 파트타임 조제보조","마감일 : 채용시까지","경력","경력   2년 이상","모집부분","약국 > 종업원","NORM"
"1271","중파약국","오후 파트타임 조제보조","마감일 : 채용시까지","학력","학력무관","담당업무","조제보조 및 청소","NORM"
"1272","중파약국","오후 파트타임 조제보조","마감일 : 채용시까지","급여조건","추후협의","학력","학력무관","NORM"
"1273","중파약국","오후 파트타임 조제보조","마감일 : 채용시까지","근무지역","경기 성남시 수정구 태평동","성별","무관","NORM"
